time,Total Usage,Microwave,Washing Machine,Oven Unit,Stove Unit,1st Floor AHU,Refrigerator,Dishwasher,PV Solar Generation (1),PV Solar Generation (2)
1.38E+09,4132.9,1.8,356.6,5.2,0.4,377.7,388.1,2.2,0.1,0.1
1.38E+09,4133.2,1.9,355.5,5.2,0.3,377.2,388.1,2.3,0.1,0.1
1.38E+09,4131.7,1.9,354.4,5.3,0.4,378.6,388,2.5,0.2,0.1
1.38E+09,4099.4,1.9,316.3,5.2,0.6,379.2,388.4,2.2,0.2,0.1
1.38E+09,4099.4,1.8,317.5,5.3,0.4,379.6,388.3,2.3,0.1,0.1
1.38E+09,4102.7,1.8,315.3,5.4,0.4,379.8,388.2,2.4,0.2,0.1
1.38E+09,4098.9,1.7,316.9,5.3,0.4,379.4,388.2,2.3,0.2,0.1
1.38E+09,4099.2,1.7,315.7,5.2,0.4,378.8,388,2.3,0.2,0.1
1.38E+09,4097.3,1.8,317,5.3,0.3,379,388.1,2.2,0.1,0.1
1.38E+09,4101.8,1.9,319.6,5.3,0.2,379,387.9,2.3,0.1,0.1
1.38E+09,4099.6,1.9,317.3,5.2,0.3,379.1,387.9,2.3,0.1,0.1
1.38E+09,4098.4,1.8,317.6,5.3,0.5,378.4,388.1,2.4,0.1,0.1
1.38E+09,4099.4,1.9,317.2,5.4,0.4,378.7,388,2.1,0.1,0.1
1.38E+09,4097.9,1.8,316.2,5.3,0.4,378.6,388,2.3,0.1,0.1
1.38E+09,4099,1.8,315.2,5.3,0.4,378.5,388.1,2.2,0.1,0.1
1.38E+09,4095.4,1.8,316.1,5.2,0.3,378.6,387.7,2.3,0.2,0.1
1.38E+09,4098.8,1.9,317.6,5.3,0.2,378.3,387.7,2.4,0.2,0.1
1.38E+09,4113.2,1.7,323.2,5.4,0.3,379.2,387.9,2.4,0.2,0.1
1.38E+09,4150,2,363.1,5.2,0.4,377.8,387.8,2.3,0.2,0.1
1.38E+09,4139.5,1.9,360.2,5.3,0.2,378.7,387.9,2.2,0.1,0.1
1.38E+09,4131.2,2,358.4,5.3,0,377.9,388,2.4,0.1,0.1
1.38E+09,4135,1.8,357.4,5.3,0.4,378.9,388,2.3,0.1,0.1
1.38E+09,4128.7,1.9,356.2,5.2,0.3,378.5,388,2.3,0.1,0.1
1.38E+09,4129.1,1.9,354,5.2,0.4,377.8,387.9,2.3,0.1,0.1
1.38E+09,4128,1.9,353.2,5.3,0.4,378.3,388.3,2.3,0.1,0.1
1.38E+09,4138.9,2.1,358,5.2,0.4,378.1,388.4,2.4,0.1,0.1
1.38E+09,4130.4,1.9,353.5,5.3,0.3,379.7,388.2,2.3,0.1,0.1
1.38E+09,4142.1,1.9,356.6,5.4,0.3,379.8,388.2,2.3,0.1,0.1
1.38E+09,4137.8,1.9,355.3,5.4,0.2,378.3,388.1,2.4,0.1,0.1
1.38E+09,6329.3,0.8,351.8,5.4,0.9,376.7,386.7,2.6,0.2,0.1
1.38E+09,11784,2.1,353.9,6.8,4,374.4,384.9,3.4,0.1,0.1
1.38E+09,4137.7,2,354.8,5.3,0.4,377.6,388,2.3,0.1,0.1
1.38E+09,4132.6,2,352.9,5.2,0.4,378.1,387.9,2.3,0.2,0.1
1.38E+09,4091,1.8,315.3,5.3,0.5,378.5,387.7,2.2,0.1,0.1
1.38E+09,4095.2,2,315.5,5.3,0.4,379.1,387.8,2.3,0.1,0.1
1.38E+09,4094.7,1.8,315.4,5.3,0.4,378.7,387.7,2.3,0.1,0.1
1.38E+09,4098,1.8,316.8,5.2,0.3,377.7,387.9,2.3,0.1,0.1
1.38E+09,4098.8,1.8,318.1,5.2,0.4,378.4,387.8,2.4,0.1,0.1
1.38E+09,4103.9,1.9,314.6,5.4,0.4,378.9,387.7,2.3,0.1,0.1
1.38E+09,4099.3,2,318.3,5.3,0.6,379.2,387.8,2.2,0.1,0.1
1.38E+09,4095.8,1.8,314.3,5.4,0.2,378.2,388,2.3,0.1,0.1
1.38E+09,4094.5,2,317.2,5.3,0.3,378.8,388,2.3,0.1,0.1
1.38E+09,4097.9,1.8,317.4,5.4,0.3,379.1,388.1,2.3,0.1,0.1
1.38E+09,4101.9,1.9,318.9,5.2,0.4,380,388,2.3,0.1,0.1
1.38E+09,4106.2,1.9,318.2,5.3,0.4,380.5,388,2.3,0.1,0.1
1.38E+09,4016.7,2.2,318.7,5.3,0.4,378.4,388.1,2.3,0.1,0.1
1.38E+09,3940.1,2.1,316.3,5.3,0.5,378.5,388,2.4,0.1,0.1
1.38E+09,3964.1,2.1,314.6,5.3,0.3,378.4,388.3,2.1,0.2,0.1
1.38E+09,4012.7,2.2,375.6,5.3,0.3,378.3,388,2.4,0.1,0.1
1.38E+09,3978.8,2.2,361.1,5.2,0.5,377.3,387.9,2.3,0.1,0.1
1.38E+09,3970.9,2,357.6,5.3,0.3,377.3,387.7,2.3,0.1,0.1
1.38E+09,3973.3,1.9,357.4,5.1,0.3,377.9,387.9,2.3,0.2,0.1
1.38E+09,3963.4,2,350.1,5.2,0.4,378.3,387.9,2.3,0.1,0.1
1.38E+09,3977.6,2,356.5,5.2,0.5,377.9,387.9,2.4,0.1,0.1
1.38E+09,3977.9,2,355.2,5.2,0.5,378.5,388.1,2.4,0.2,0.1
1.38E+09,3973.4,2,355.8,5.4,0.2,378,387.9,2.2,0.1,0.1
1.38E+09,3970.7,2.1,352.7,5.3,0.4,377.5,387.8,2.3,0.1,0.1
1.38E+09,3967.3,2,354.8,5.3,0.5,377.8,388.1,2.3,0.1,0.1
1.38E+09,3970.5,2,353.7,5.4,0.4,378.1,388.2,2.3,0.1,0.1
1.38E+09,3978.1,2,355.7,5.4,0.5,377.7,388,2,0.1,0.1
1.38E+09,3972.3,2.1,355.8,5.2,0.4,378.1,388.1,2.1,0.2,0.1
1.38E+09,3970.2,2,351.7,5.2,0.4,380.1,388.3,2.2,0.1,0.1
1.38E+09,3964,2.1,352.4,5.3,0.4,377.5,388,2.3,0.1,0.1
1.38E+09,3935,2.1,322.1,5.3,0.5,377.5,388.4,2.3,0.1,0.1
1.38E+09,3932.6,2,316.3,5.3,0.4,378.6,388,2.4,0.1,0.1
1.38E+09,3938.4,2.1,319,5.3,0.4,377.7,387.9,2.3,0.1,0.1
1.38E+09,3928.2,2.2,315.3,5.2,0.4,377.9,387.8,2.2,0.2,0.1
1.38E+09,3937.7,2,322.5,5.4,0.3,377.5,387.7,2.4,0.1,0.1
1.38E+09,3924.2,1.9,312.8,5.4,0.4,378,387.9,2.3,0.1,0.1
1.38E+09,3933.9,2.1,319.7,5.3,0.3,378,387.8,2.4,0.1,0.1
1.38E+09,3929.8,2.1,317.5,5.3,0.4,377.3,387.7,2.2,0.1,0.1
1.38E+09,3931.5,2,318.7,5.3,0.3,377.6,387.8,2.3,0.1,0.1
1.38E+09,3938.1,2,320.6,5.2,0.3,378,387.9,2.4,0.2,0.1
1.38E+09,3932.5,2,316.4,5.2,0.4,377.7,387.7,2.3,0.1,0.1
1.38E+09,3930.8,2,316.9,5.3,0.4,378.3,387.9,2.2,0.1,0.1
1.38E+09,3933,2,317.9,5.3,0.3,378,387.7,2.3,0.1,0.1
1.38E+09,3932.8,2.1,316.7,5.3,0.4,378.2,387.7,2.3,0.1,0.1
1.38E+09,3932.8,2,319,5.3,0.4,378.6,387.8,2.4,0.1,0.1
1.38E+09,3989.5,2.1,369.5,5.3,0.4,379.7,387.8,2.3,0.1,0.1
1.38E+09,3972,2,358.2,5.4,0.4,377.4,387.6,2.3,0.1,0.1
1.38E+09,3990.7,2.1,361,5.3,0.4,378.8,387.9,2.3,0.1,0.1
1.38E+09,3972.7,2,361.5,5.3,0.4,377.6,387.7,2.3,0.1,0.1
1.38E+09,3976.5,2,364,5.2,0.3,378.6,387.8,2.2,0.1,0.1
1.38E+09,3977.6,2.1,369.1,5.3,0.5,377.9,387.7,2.2,0.1,0.1
1.38E+09,3980.3,2.1,368.9,5.3,0.4,377.3,388.2,2.3,0.1,0.1
1.38E+09,3987.2,2.2,373.5,5.3,0.4,377.9,388.1,2.2,0.1,0.1
1.38E+09,3992.7,2,379,5.3,0.5,377.7,387.5,2.3,0.2,0.1
1.38E+09,3992.6,2.1,380,5.3,0.4,377.9,387.6,2.3,0.2,0.1
1.38E+09,3993.6,2,388,5.3,0.3,378.3,387.8,2.3,0.1,0.1
1.38E+09,3994,2,385.6,5.3,0.4,377.8,387.6,2.2,0.1,0.1
1.38E+09,3994,2.2,386.4,5.3,0.3,377.4,387.5,2.3,0.1,0.1
1.38E+09,4008,2.1,397.2,5.3,0.4,377.5,387.7,2.2,0.1,0.1
1.38E+09,3995.1,2.2,387.6,5.2,0.4,377,387.4,2.2,0.1,0.1
1.38E+09,3972.3,2.1,360.2,5.3,0.4,377.6,387.4,2.4,0.1,0.1
1.38E+09,3975.7,2.1,364.3,5.2,0.5,378.7,387.6,2.3,0.1,0.1
1.38E+09,3984.2,2,368,5.5,0.4,378,387.6,2.4,0.1,0.1
1.38E+09,3976,2,365.8,5.2,0.4,377.8,388,2.3,0.1,0.1
1.38E+09,3992.5,1.9,380.2,5.3,0.4,378,387.8,2.3,0.1,0.1
1.38E+09,3993.9,2,381.1,5.3,0.5,378.8,387.8,2.4,0.2,0.1
1.38E+09,3994.6,2.1,383.4,5.2,0.5,378.7,387.6,2.3,0.1,0.1
1.38E+09,4002.4,2,384.4,5.3,0.5,378.9,387.7,2.3,0.1,0.1
1.38E+09,4014.1,1.9,384.8,5.4,0.5,378.7,388.2,2.3,0.1,0.1
1.38E+09,4001.7,2.1,388.5,5.4,0.5,378,387.8,2.4,0.2,0.1
1.38E+09,3998.6,2.1,388.2,5.3,0.5,378.6,388.1,2.3,0.2,0.1
1.38E+09,4008.3,2,392.4,5.3,0.4,378.5,388,2.4,0.2,0.1
1.38E+09,4000.9,1.9,385,5.3,0.3,378.1,387.9,2.3,0.1,0.1
1.38E+09,4004,2.1,389.7,5.3,0.5,378.3,387.9,2.3,0.1,0.1
1.38E+09,4011.3,2,395.8,5.3,0.4,378.7,387.9,2.4,0.1,0.1
1.38E+09,4060.4,2.1,450.3,5.3,0.4,378.4,387.7,2.3,0.1,0.1
1.38E+09,4053.1,2,440.9,5.3,0.4,378.2,387.6,2.3,0.1,0.1
1.38E+09,4055.7,2.1,443.6,5.3,0.5,378.2,387.5,2.3,0.2,0.1
1.38E+09,4059.8,2,446.7,5.3,0.4,376.9,387.5,2.4,0.1,0.1
1.38E+09,4061.9,2,449.1,5.3,0.4,377.8,387.6,2.4,0.1,0.1
1.38E+09,4060.2,2,450.9,5.2,0.5,378,387.6,2.2,0.1,0.1
1.38E+09,4065.5,1.9,451.7,5.4,0.4,378.3,388.1,2.4,0.2,0.1
1.38E+09,4055.4,1.8,452.2,5.2,0.5,378.4,387.8,2.2,0.1,0.1
1.38E+09,4047.1,1.9,448,5.4,0.4,378.5,387.6,2.2,0.1,0.1
1.38E+09,4042.9,1.9,449,5.2,0.5,378.8,387.5,2.4,0.1,0.1
1.38E+09,4049.5,2,449,5.3,0.4,378.1,387.5,2.2,0.1,0.1
1.38E+09,4046.5,2,447.5,5.2,0.5,378.2,387.6,2.3,0.1,0.1
1.38E+09,4046.7,2.1,446.7,5.3,0.4,378.2,387.6,2.2,0.1,0.1
1.38E+09,4047.1,2,447,5.3,0.4,377.8,387.7,2.2,0.2,0.1
1.38E+09,4058.9,2,444.5,5.3,0.5,378.3,387.6,2.3,0.1,0.1
1.38E+09,4014.8,2,409.4,5.3,0.5,379.4,387.9,2.3,0.1,0.1
1.38E+09,4021.5,1.9,412.1,5.4,0.4,379.4,387.9,2.3,0.1,0.1
1.38E+09,4022.4,1.9,410.6,5.3,0.4,379.1,387.8,2.3,0.1,0.1
1.38E+09,4013.5,2,408.8,5.3,0.4,378.4,387.8,2.3,0.1,0.1
1.38E+09,4009.7,2.1,410.9,5.3,0.5,378.7,387.8,2.4,0.1,0.1
1.38E+09,4011.1,2,414,5.3,0.4,377.1,387.8,2.3,0.1,0.1
1.38E+09,4004.8,1.9,408.9,5.4,0.4,378.6,388,2.3,0.1,0.1
1.38E+09,4010.7,1.9,410.8,5.3,0.5,378.6,388,2.2,0.1,0.1
1.38E+09,3999.7,2,409.2,5.3,0.5,378.6,387.7,2.3,0.2,0.1
1.38E+09,4007.6,2,404.5,5.3,0.5,378.5,387.7,2.3,0.2,0.1
1.38E+09,3997.3,1.9,403.9,5.4,0.4,378.8,387.7,2.4,0.1,0.1
1.38E+09,4002.7,2.1,404.7,5.4,0.5,379.1,387.9,2.3,0.2,0.1
1.38E+09,4009.1,2.1,411.7,5.3,0.4,378.7,387.5,2.4,0.1,0.1
1.38E+09,4001.9,1.9,404.4,5.4,0.4,378.8,387.8,2.3,0.1,0.1
1.38E+09,4010.3,2,414.6,5.3,0.5,379.1,387.8,2.3,0.1,0.1
1.38E+09,4046.4,2.1,453.8,5.3,0.4,378.1,387.5,2.4,0.1,0.1
1.38E+09,4050.8,2,453.9,5.3,0.4,378.3,387.8,2.3,0.1,0.1
1.38E+09,4044.6,2,447.8,5.3,0.5,377.4,387.7,2.3,0.1,0.1
1.38E+09,4043.3,2,443.3,5.4,0.5,378.1,387.6,2.3,0.1,0.1
1.38E+09,4043.6,2.1,444.4,5.2,0.2,377.3,387.6,2.3,0.1,0.1
1.38E+09,4060.2,2,445.7,5.3,0.5,378.2,387.6,2.5,0.2,0.1
1.38E+09,4043,2,444.5,5.2,0.4,378.2,388.1,2.2,0.1,0.1
1.38E+09,4042.4,2.1,442.9,5.1,0.5,376.7,388.3,2.1,0.1,0.1
1.38E+09,4040.8,2,444.2,5.3,0.5,377.6,387.7,2.2,0.1,0.1
1.38E+09,4041.8,2.1,445.1,5.3,0.3,377.8,387.8,2.3,0.1,0.1
1.38E+09,4043.5,2.2,446,5.4,0.5,378,387.5,2.2,0.1,0.1
1.38E+09,4033.8,2,442.4,5.3,0.5,379.3,387.7,2.3,0.2,0.1
1.38E+09,4041.4,2,443.7,5.3,0.3,378.1,387.7,2.2,0.1,0.1
1.38E+09,4036.1,2,442.4,5.4,0.3,378.9,387.8,2.6,0.1,0.1
1.38E+09,4040.7,2.2,443.8,5.3,0.4,379.2,387.8,2.3,0.2,0.1
1.38E+09,3998.7,1.9,404.6,5.4,0.5,378.4,387.7,2.4,0.2,0.1
1.38E+09,4001.1,2,404.2,5.3,0.4,378.1,387.7,2.3,0.2,0.1
1.38E+09,4009.7,1.9,405.3,5.3,0.4,378.8,387.8,2.4,0.2,0.1
1.38E+09,4002.5,2,404.1,5.4,0.3,379.1,388,2.5,0.1,0.1
1.38E+09,4006.4,2,406.8,5.4,0.5,376.8,388,2.3,0.1,0.1
1.38E+09,8871.2,0.6,399.2,6.1,2.2,375.6,385.2,2.8,0.2,0.1
1.38E+09,9108.4,0.7,406.7,6.4,2.4,377,386,3.1,0.2,0.1
1.38E+09,4002.4,1.9,405,5.3,0.4,377.8,387.9,2.3,0.1,0.1
1.38E+09,4003.4,1.9,405.2,5.3,0.4,379.5,387.9,2.4,0.2,0.1
1.38E+09,3997,2.1,404.6,5.2,0.5,377.6,387.7,2.2,0.1,0.1
1.38E+09,4001,2,402.1,5.4,0.3,378.2,387.4,2.3,0.1,0.1
1.38E+09,4011.7,1.9,407.8,5.3,0.4,378,387.7,2.2,0.1,0.1
1.38E+09,4002.9,2,404,5.4,0.3,378.1,387.8,2.4,0.1,0.1
1.38E+09,3999.6,1.9,405.3,5.3,0.4,378.7,387.8,2.4,0.1,0.1
1.38E+09,4009.8,2.1,413,5.3,0.5,378.6,387.7,2.4,0.2,0.1
1.38E+09,4049.3,2,460.5,5.3,0.5,378,387.5,2.3,0.1,0.1
1.38E+09,4039.8,2,446,5.3,0.4,378.5,387.6,2.2,0.1,0.1
1.38E+09,4043.1,2.1,447.7,5.3,0.4,378.5,387.6,2.3,0.1,0.1
1.38E+09,4035.5,2,446.1,5.3,0.3,377.4,387.6,2.2,0.1,0.1
1.38E+09,4044.2,1.9,449.3,5.3,0.5,378.4,387.7,2.3,0.1,0.1
1.38E+09,4033.1,2,442.4,5.3,0.5,378.4,387.4,2.3,0.1,0.1
1.38E+09,4044.6,2,446.7,5.4,0.5,378.4,388.1,2.3,0.1,0.1
1.38E+09,4048,2,447.4,5.3,0.4,378.8,387.9,2.3,0.1,0.1
1.38E+09,4045.5,2,447.5,5.2,0.4,378.6,387.8,2.3,0.1,0.1
1.38E+09,4037.1,2,440.9,5.3,0.5,379,387.8,2.3,0.1,0.1
1.38E+09,4038.4,2,446.6,5.2,0.5,377.8,387.7,2.3,0.1,0.1
1.38E+09,4034.2,2,443.5,5.3,0.4,378.2,387.5,2.2,0.1,0.1
1.38E+09,4038.6,2,445.2,5.2,0.4,377.9,387.5,2.4,0.1,0.1
1.38E+09,4028,2.1,439.3,5.3,0.3,378.1,387.4,2.4,0.2,0.1
1.38E+09,4035.3,2.1,442.8,5.4,0.4,378.3,387.3,2.4,0.1,0.1
1.38E+09,4002.4,2,409.8,5.3,0.5,378.5,387.5,2.3,0.1,0.1
1.38E+09,4005.9,2.1,407.3,5.3,0.4,378.6,387.4,2.4,0.1,0.1
1.38E+09,4015.5,2.1,407.3,5.4,0.4,377.8,387.4,2.3,0.1,0.1
1.38E+09,3996.4,2,406.1,5.4,0.5,378.4,387.2,2.4,0.2,0.1
1.38E+09,4008.5,1.9,408.1,5.4,0.5,378.1,387.5,2.4,0.1,0.1
1.38E+09,3999.2,2,405.8,5.3,0.5,377.7,387.3,2.4,0.1,0.1
1.38E+09,3998.4,2,406.1,5.4,0.5,378.2,387,2.3,0.1,0.1
1.38E+09,4002.4,2,405.5,5.3,0.5,378.2,387.5,2.3,0.1,0.1
1.38E+09,4000.9,1.9,406.9,5.3,0.4,377.8,387.5,2.4,0.1,0.1
1.38E+09,3999.3,2,404.7,5.4,0.4,378.7,387.6,2.3,0.1,0.1
1.38E+09,3999.4,2,404.3,5.3,0.4,378.1,387.7,2.3,0.1,0.1
1.38E+09,4005.7,2,407.5,5.3,0.4,378.5,387.9,2.4,0.1,0.1
1.38E+09,4012.8,2,407.3,5.4,0.5,379.7,388,2.3,0.2,0.1
1.38E+09,4010.5,2,406.2,5.4,0.4,378.6,387.8,2.3,0.1,0.1
1.38E+09,4005.2,2,410.1,5.3,0.5,378.3,388,2.4,0.1,0.1
1.38E+09,4055.7,2,458.8,5.3,0.5,377.7,387.9,2.3,0.1,0.1
1.38E+09,4032.3,2.1,444.6,5.3,0.4,378.2,387.9,2.3,0.1,0.1
1.38E+09,4044.1,2,449.4,5.3,0.4,378.1,387.7,2.3,0.1,0.1
1.38E+09,4032.6,2,443.5,5.2,0.4,377.7,387.7,2.3,0.2,0.1
1.38E+09,4036.3,2.1,445.2,5.3,0.5,377.9,387.5,2.2,0.1,0.1
1.38E+09,4034.7,2.1,445.5,5.3,0.5,377.9,386.9,2.3,0.1,0.1
1.38E+09,4039.9,2,446.1,5.2,0.5,377.8,387.7,2.4,0.1,0.1
1.38E+09,4049.5,2,445.9,5.3,0.4,378.4,387.7,2.4,0.1,0.1
1.38E+09,4041.3,1.9,446.8,5.3,0.5,377.8,387.1,2.3,0.1,0.1
1.38E+09,4040.6,2,450.6,5.4,0.5,378.6,387.3,2.3,0.1,0.1
1.38E+09,4039.2,2,450,5.3,0.5,378.5,387.4,2.3,0.2,0.1
1.38E+09,4041.1,2.1,450.7,5.3,0.3,377.5,387.4,2.4,0.2,0.1
1.38E+09,4041.3,2,450.8,5.3,0.5,378.1,387.7,2.4,0.2,0.1
1.38E+09,4046.7,2,450.1,5.3,0.4,377.9,387.7,2.3,0.1,0.1
1.38E+09,4039.8,2,448.6,5.2,0.5,378.1,387.6,2.2,0.2,0.1
1.38E+09,4005.5,1.9,410.2,5.4,0.5,378.7,387.8,2.4,0.1,0.1
1.38E+09,4006.8,2,410.1,5.4,0.4,379.4,387.7,2.3,0.2,0.1
1.38E+09,4015.6,2,405.6,5.3,0.4,380.1,388,2.3,0.1,0.1
1.38E+09,4003.9,1.9,409,5.3,0.4,377.8,388,2.3,0.2,0.1
1.38E+09,4006.6,1.9,410.1,5.4,0.5,377.7,387.5,2.2,0.1,0.1
1.38E+09,4005.5,2,407.7,5.4,0.4,377.9,387.4,2.4,0.1,0.1
1.38E+09,3998.2,2,404.4,5.3,0.4,378.8,387,2.4,0.2,0.1
1.38E+09,4004.3,1.9,408.3,5.2,0.3,377.9,387.5,2.4,0.1,0.1
1.38E+09,3998.7,2,407.5,5.4,0.3,377.9,387.6,2.4,0.2,0.1
1.38E+09,4001.8,2,404.3,5.4,0.5,378.4,387.3,2.2,0.1,0.1
1.38E+09,4004.9,1.9,405.3,5.2,0.4,378.7,387.4,2.2,0.1,0.1
1.38E+09,4006.2,1.8,408.3,5.2,0.4,378.6,387.6,2.3,0.1,0.1
1.38E+09,4003.2,2,407.6,5.3,0.4,378.5,387.4,2.2,0.2,0.1
1.38E+09,4017.4,1.9,406,5.4,0.2,378,387.6,2.3,0.1,0.1
1.38E+09,4002.9,2,396.7,5.3,0.3,378.2,387.6,2.3,0.2,0.1
1.38E+09,3665.1,2.2,58.1,5.1,0.3,378.5,387.5,2.1,0.1,0.1
1.38E+09,3656.9,2.2,50.8,5.1,0.3,378.6,387.8,2.1,0.1,0.1
1.38E+09,3648.3,2.3,50.9,5.1,0.1,379.1,387.3,2.2,0.1,0.1
1.38E+09,3658.1,2.1,50.6,5.1,0.5,380.1,387.6,2.2,0.1,0.1
1.38E+09,3654.4,2.1,50.8,5.1,0.2,377.7,387.9,2.4,0.1,0.1
1.38E+09,3648.3,2.1,50.3,5.1,0.1,378.1,387.6,2.2,0.1,0.1
1.38E+09,3649,2.1,49.6,5.1,0.4,377.4,387.9,2.2,0.1,0.1
1.38E+09,3644.3,2.3,49,5.2,0.2,377.6,387.4,2.1,0.1,0.1
1.38E+09,3633.1,2.3,30.7,5.1,0.3,378.1,387.1,2.2,0.1,0.1
1.38E+09,3609.9,2.2,9.4,5.1,0.2,378.1,387.4,2.2,0.1,0.1
1.38E+09,3613.3,2.1,9.3,5.1,0.3,378.3,387.4,2.2,0.1,0.1
1.38E+09,3609.6,2.2,9.3,5.2,0.4,377.8,387.5,2.2,0.1,0.1
1.38E+09,3608.3,2.1,9.4,5.2,0.3,378.1,387.5,2.2,0.1,0.1
1.38E+09,3614.2,2.2,9.3,5.2,0.3,377.9,387.6,2.2,0.1,0.1
1.38E+09,3612.6,2.1,9.4,5.1,0.4,378,387.9,2.2,0.1,0.1
1.38E+09,3620.1,2.1,9.3,5.1,0.2,381,388.1,2.2,0.1,0.1
1.38E+09,3608.7,2.2,9.5,5.2,0.4,378.6,387.9,2.2,0.2,0.1
1.38E+09,3618.9,2.1,9.3,5.2,0.2,378.7,387.8,2.2,0.1,0.1
1.38E+09,3615.2,2.2,9.3,5.2,0.3,378.3,387.7,2.1,0.1,0.1
1.38E+09,3623.2,2.2,9.4,5.2,0.3,378,387.6,2.2,0.1,0.1
1.38E+09,3614.3,2.2,9.2,5.1,0.2,378.3,387.6,2.1,0.1,0.1
1.38E+09,3604.6,2.2,9.2,5.1,0.3,378.4,387.3,2.2,0.2,0.1
1.38E+09,3607.9,2.1,9.3,5.1,0.2,378.5,387.4,2.2,0.1,0.1
1.38E+09,3610.3,2.1,9.4,5.1,0.2,378.8,387.5,2.3,0.1,0.1
1.38E+09,3613,2.2,9.3,5.1,0.2,378.2,387.5,2.2,0.1,0.1
1.38E+09,3612.5,2.3,9.2,5.2,0.3,377.1,387.6,2.2,0.1,0.1
1.38E+09,3612.3,2.2,9.1,5.1,0.3,377.9,387.8,2.2,0.1,0.1
1.38E+09,3617.8,2.1,9.2,5.1,0.4,379.2,387.7,2.1,0.2,0.1
1.38E+09,3626.3,2.1,9.3,5.1,0.3,379.7,387.9,2.3,0.1,0.1
1.38E+09,3619.4,2.2,9.3,5.2,0.4,379.1,387.8,2.3,0.1,0.1
1.38E+09,3614.1,2.1,9.2,5.1,0.2,378.4,387.7,2.2,0.1,0.1
1.38E+09,3613.5,2.2,9.3,5.1,0.3,378.8,387.8,2.3,0.1,0.1
1.38E+09,3609.5,2.1,9.3,5.1,0.3,377.8,387.4,2.2,0.1,0.1
1.38E+09,3650,2.2,48.3,5.2,0.3,377,387.2,2.1,0.2,0.1
1.38E+09,3623.4,2.2,20.4,5.2,0.2,378.2,387.2,2.1,0.1,0.1
1.38E+09,3630.1,2.2,27.8,5.1,0.2,377.9,387.4,2.3,0.1,0.1
1.38E+09,3635.4,2.1,29.2,5.1,0.2,377.4,387.6,2.2,0.1,0.1
1.38E+09,3635.6,2.1,29.5,5.2,0.2,378.1,387.8,2.2,0.1,0.1
1.38E+09,3630.6,2.2,27.2,5.2,0.2,378.4,387.3,2.1,0.1,0.1
1.38E+09,3628.9,2.2,28.8,5.2,0.4,376.9,387.5,2.2,0.1,0.1
1.38E+09,3641.7,2.1,27.9,5.2,0.2,378.1,387.6,2.3,0.1,0.1
1.38E+09,3622.6,2.2,10.3,5.1,0.2,380.2,387.8,2.2,0.2,0.1
1.38E+09,3615.2,2.2,9.3,5.2,0.3,378.4,387.9,2.2,0.1,0.1
1.38E+09,3618.1,2.1,9.3,5.2,0.3,379,387.9,2.2,0.1,0.1
1.38E+09,3609.9,2.1,9.3,5.2,0.3,378.3,387.6,2.3,0.1,0.1
1.38E+09,3606.9,2.1,9.4,5.2,0.2,378.6,387.5,2.2,0.1,0.1
1.38E+09,3613.3,2.1,9.1,5.2,0.2,379.2,387.7,2.1,0.1,0.1
1.38E+09,3613,2.2,9.2,5.2,0.3,378.8,387.4,2.2,0.1,0.1
1.38E+09,3614.4,2.1,9.3,5.2,0.4,379,387.6,2.2,0.1,0.1
1.38E+09,3647.7,2.1,49.8,5.2,0.3,377.1,387.4,2.2,0.2,0.1
1.38E+09,3629.2,2.2,26.2,5.1,0.2,377.7,387.3,2.3,0.1,0.1
1.38E+09,3637.4,2.1,26.4,5.2,0.3,378.2,387.4,2.3,0.2,0.1
1.38E+09,3630.1,2.1,28.7,5.2,0.3,378.2,387.6,2.2,0.1,0.1
1.38E+09,3629.5,2.2,27.8,5.2,0.4,378,387.8,2.1,0.1,0.1
1.38E+09,3630.2,2.1,28.1,5.1,0.3,378.2,387.7,2.1,0.1,0.1
1.38E+09,3634.6,2.1,27.3,5.2,0.2,379.8,388,2.3,0.1,0.1
1.38E+09,9445.9,0.9,22.8,6,3,374.2,384.8,3.1,0.1,0.1
1.38E+09,7870.6,0.1,8.4,6.1,2.2,376.1,386.3,2.9,0.2,0.1
1.38E+09,3612,2.2,9.2,5.3,0.3,378.7,387.6,2.2,0.1,0.1
1.38E+09,3609.5,2.3,9.2,5.1,0.3,377.8,387.6,2.3,0.2,0.1
1.38E+09,3609.1,2.2,9.3,5.2,0.4,378.7,387.5,2.3,0.1,0.1
1.38E+09,3620.5,2.1,9.3,5.2,0.3,378.2,387.5,2.2,0.1,0.1
1.38E+09,3610.9,2.2,9.3,5.1,0.3,378.3,387.3,2.2,0.2,0.1
1.38E+09,3612.9,2.1,9.4,5.3,0.2,378.6,387.5,2.3,0.2,0.1
1.38E+09,3619,2.2,11.5,5.2,0.3,378.6,387.7,2.2,0.2,0.1
1.38E+09,3655.5,2.2,52.7,5.1,0.3,377.2,387.5,2.2,0.1,0.1
1.38E+09,3634.4,2.2,29,5.2,0.3,377.8,387.9,2.2,0.1,0.1
1.38E+09,3633,2.3,27.6,5.2,0.3,377.8,387.6,2.2,0.1,0.1
1.38E+09,3632.6,2.3,28.9,5.2,0.3,378.3,387.5,2.3,0.1,0.1
1.38E+09,3625.6,2.2,27.5,5.2,0.3,377.9,387.6,2.2,0.1,0.1
1.38E+09,3633.3,2.1,29.2,5.2,0.2,378.3,387.8,2.4,0.2,0.1
