time	Total Usage	Microwave	Washing Machine
1381372842	3512.3	2	0.7
1381372843	3509	2	0.8
1381372844	3511.7	1.9	0.9
1381372845	3505.8	2	0.7
1381372846	3507.4	2	0.7
1381372847	3508.7	2.1	0.9
1381372848	3507.2	1.9	0.8
1381372849	6668.6	0.2	0.5
1381372850	10323.3	1.7	1.8
1381372851	3507.5	2	0.8
1381372852	3512.1	2	0.7
1381372853	3510.3	1.9	0.8
1381372854	3515.1	2	0.8
1381372855	3511.4	2	0.7
1381372856	3508.8	2	0.8
1381372857	3506.3	2	0.8
1381372858	3503.3	2.1	0.8
1381372859	3505.6	2	0.8
1381372860	3509.3	2	0.9
1381372861	3504.2	2	0.9
1381372862	3501.9	1.9	0.8
1381372863	3509.8	1.9	0.9
1381372864	3509.8	2	0.9
1381372865	3501.8	2	0.8
1381372866	3504.4	1.9	0.9
1381372867	3500.8	2	0.7
1381372868	3505	2	0.9
1381372869	3506	1.9	0.9
1381372870	3503	2	0.9
1381372871	3505.9	2	0.7
1381372872	3508.9	2	0.8
1381372873	3509.5	2	0.8
1381372874	3507.3	2	0.8
1381372875	3515.6	2	0.8
1381372876	3507.6	1.9	0.7
1381372877	3506.9	1.9	0.8
1381372878	3501.9	1.9	0.8
1381372879	3507.4	2	0.7
1381372880	3503.7	2	0.8
1381372881	3503.3	1.9	0.7
1381372882	3505.2	2	0.6
1381372883	3502.2	2	0.8
1381372884	3502.7	2	0.7
1381372885	3502.5	2.1	0.8
1381372886	3508.2	1.9	0.7
1381372887	3501.1	2	0.8
1381372888	3503.1	2	0.7
1381372889	3506.4	2	0.8
1381372890	3509.8	1.9	0.7
1381372891	3509.7	1.9	0.8
1381372892	3503.6	1.9	0.8
1381372893	3505.2	2	0.7
1381372894	3509.3	2	0.8
1381372895	3506.2	2	0.8
1381372896	3517	2	0.8
1381372897	3508.6	1.9	0.9
1381372898	3501	1.9	0.7
1381372899	3507.1	1.9	0.8
1381372900	3505.6	2.1	0.8
1381372901	3508.4	2.1	0.9
1381372902	3507.1	1.9	0.8
1381372903	3508.8	2	0.8
1381372904	3504.8	2	0.9
1381372905	3510.6	1.9	0.7
1381372906	3507.9	2	0.8
1381372907	3503.8	2	0.8
1381372908	3510.2	2	0.8
1381372909	3508.4	1.9	0.9
1381372910	3502.4	2	0.8
1381372911	3500.7	2	0.8
1381372912	3508.5	1.9	0.7
1381372913	3514	2	0.6
1381372914	3507.9	1.9	0.9
1381372915	3503.5	2.1	0.9
1381372916	3498.3	2	0.8
1381372917	3515.9	1.9	0.8
1381372918	3504.7	2	0.7
1381372919	3506.5	2.1	0.7
1381372920	3500.6	1.9	0.8
1381372921	3510.8	1.8	0.8
1381372922	3500.5	2	0.8
1381372923	3506	2	0.9
1381372924	3501.4	1.9	0.7
1381372925	3507.9	2	0.8
1381372926	3499	1.8	0.8
1381372927	3502.7	2	0.8
1381372928	3505.4	1.9	0.8
1381372929	3502.4	2	0.8
1381372930	3504.6	2	0.7
1381372931	3496.4	2	0.8
1381372932	3505.7	2.1	0.7
1381372933	3498.7	2	0.7
1381372934	3504.9	2	0.8
1381372935	3497.9	2.1	0.9
1381372936	3507	2	0.8
1381372937	3504.3	2	0.8
1381372938	3515	2	0.8
1381372939	3496.2	2	0.8
1381372940	3508.2	1.9	0.8
1381372941	3500.4	2	0.8
1381372942	3505	2	0.8
1381372943	3509.4	1.9	0.9
1381372944	3500	2	0.8
1381372945	3501.6	2	0.9
1381372946	3499.6	2	0.8
1381372947	3506.3	2	0.8
1381372948	3496.6	2	0.7
1381372949	3506	2.1	0.8
1381372950	3504.4	2	0.8
1381372951	3518.5	1.9	0.7
1381372952	3504.2	2	0.7
1381372953	3503.4	2	0.8
1381372954	3503	2	0.8
1381372955	3499.4	1.9	0.8
1381372956	3497.5	2	0.7
1381372957	3499.8	2	0.7
1381372958	3501.4	2	0.8
1381372959	3511.6	2.1	0.9
1381372960	3512.1	2	0.7
1381372961	3504.1	1.9	0.7
1381372962	3502.2	2.1	0.7
1381372963	3493.1	2	0.8
1381372964	3496.5	2	0.9
1381372965	3500.8	2	0.8
1381372966	3499.8	2.1	0.8
1381372967	3498.5	2	0.8
1381372968	3496	2	0.8
1381372969	3502.2	2	0.9
1381372970	3501.6	2	0.7
1381372971	3501.7	2.1	0.8
1381372972	3497.8	2	0.8
1381372973	3501.8	1.9	0.8
1381372974	3501.5	1.9	0.8
1381372975	13457.9	3.4	2.9
1381372976	3508.8	2	0.7
1381372977	3509.6	2.1	0.8
1381372978	3504.7	2	0.7
1381372979	3509.7	1.9	0.7
1381372980	3521	2	0.8
1381372981	3514	1.9	0.7
1381372982	3512.6	2	0.7
1381372983	3508.7	1.9	0.8
1381372984	3506.8	2	0.8
1381372985	3501.9	2	1
1381372986	3504.3	2	0.8
1381372987	3509.2	2	0.8
1381372988	3516	2	0.8
1381372989	3508	2	0.8
1381372990	3510.8	2	0.7
1381372991	3508	2	0.8
1381372992	3509.1	2	0.7
1381372993	3511.2	2	0.8
1381372994	3507.8	2	0.7
1381372995	3508.5	2	0.7
1381372996	3498.5	2.1	0.8
1381372997	3514.6	2	0.8
1381372998	3501.9	2	0.8
1381372999	3501.9	2	0.8
1381373000	3521	1.9	0.7
1381373001	3523.4	2	0.7
1381373002	3511.6	2	0.9
1381373003	3511.4	2	0.8
1381373004	3513.8	2.1	0.8
1381373005	3505	2	0.8
1381373006	3496	1.9	0.8
1381373007	3505.8	2	0.8
1381373008	3506.2	2	0.8
1381373009	3505.6	2	0.8
1381373010	3500.7	2	0.9
1381373011	3508.3	2.1	0.9
1381373012	3503.4	2	0.8
1381373013	3512	1.9	0.8
1381373014	3516.1	2.1	0.9
1381373015	3498.7	2	0.8
1381373016	3503.9	2	0.8
1381373017	3495.4	1.9	0.8
1381373018	3501.4	2	0.7
1381373019	3499.4	2	0.8
1381373020	3508	1.9	0.8
1381373021	3512.1	2	0.8
1381373022	3392.9	1.9	0.7
1381373023	3287.8	1.9	0.7
1381373024	3284.7	1.8	0.5
1381373025	3297	1.9	0.6
1381373026	3274.6	1.9	0.7
1381373027	3283.1	1.9	0.6
1381373028	3283.2	1.8	0.6
1381373029	3278.4	2	0.6
1381373030	3277.9	1.9	0.4
1381373031	3278.6	1.9	0.7
1381373032	3278.3	1.9	0.6
1381373033	3277.1	1.8	0.5
1381373034	3279.4	1.9	0.7
1381373035	3277.1	1.8	0.6
1381373036	3274.1	1.7	0.6
1381373037	3270.8	1.9	0.7
1381373038	3277.7	1.8	0.5
1381373039	3271.8	1.9	0.6
1381373040	3275.2	2	0.6
1381373041	3278.4	1.9	0.6
1381373042	3279.3	1.8	0.6
1381373043	3279.3	1.8	0.6
1381373044	3269.5	1.9	0.5
1381373045	3271	1.9	0.7
1381373046	3267.5	1.9	0.6
1381373047	3270.9	1.8	0.6
1381373048	3269.1	1.9	0.6
1381373049	3268.5	1.9	0.6
1381373050	3279.6	1.9	0.6
1381373051	3273	1.9	0.7
1381373052	3271.8	1.9	0.7
1381373053	3271.7	1.9	0.6
1381373054	3274.9	1.8	0.7
1381373055	3271.2	1.7	0.5
1381373056	3273.9	1.8	0.6
1381373057	3275.8	1.9	0.7
1381373058	3266.6	1.8	0.7
1381373059	3270.2	1.9	0.7
1381373060	3273.8	1.9	0.6
1381373061	3269.8	1.8	0.6
1381373062	3267.1	1.9	0.5
1381373063	3278	1.8	0.5
1381373064	3275.7	2	0.6
1381373065	3269.4	1.9	0.6
1381373066	3264.8	1.9	0.6
1381373067	3265.4	2	0.6
1381373068	3269.2	1.9	0.6
1381373069	3271.5	1.9	0.6
1381373070	3268.2	1.9	0.6
1381373071	3265.3	1.7	0.6
1381373072	3272.6	1.8	0.6
1381373073	3267.7	1.9	0.5
1381373074	3269.5	1.9	0.7
1381373075	3266.7	1.9	0.7
1381373076	3269.9	1.9	0.5
1381373077	3271	1.8	0.7
1381373078	3264.5	1.9	0.6
1381373079	3272.2	1.9	0.6
1381373080	3272.5	1.8	0.7
1381373081	3273.8	1.9	0.5
1381373082	3268	1.9	0.6
1381373083	3267.6	1.9	0.7
1381373084	3277.5	1.9	0.7
1381373085	3288.4	1.9	0.5
1381373086	3275	1.9	0.5
1381373087	3273.3	1.9	0.6
1381373088	3271.3	1.8	0.6
1381373089	3269.6	1.9	0.5
1381373090	3270.2	1.9	0.5
1381373091	3264.7	1.8	0.6
1381373092	3270.4	1.9	0.5
1381373093	3267.7	1.9	0.6
1381373094	3272.4	1.9	0.6
1381373095	3269.8	1.9	0.7
1381373096	3266.1	1.8	0.5
1381373097	3265.5	1.9	0.6
1381373098	3267.4	1.9	0.6
1381373099	3273.2	1.9	0.5
1381373100	3271.8	1.9	0.7
1381373101	3273.1	1.9	0.6
1381373102	3267.2	1.8	0.6
1381373103	3274.2	1.8	0.6
1381373104	11904.2	2.8	2.7
1381373105	4617.5	1.1	0.1
1381373106	3292.2	1.8	0.6
1381373107	3290.9	2	0.5
1381373108	3267.6	1.7	0.7
1381373109	3271	1.9	0.5
1381373110	3269.4	1.9	0.6
1381373111	3267.8	1.9	0.5
1381373112	3272.8	1.8	0.6
1381373113	3271.1	1.8	0.7
1381373114	3273	1.9	0.6
1381373115	3266	1.9	0.6
1381373116	3270.5	1.8	0.6
1381373117	3272.9	1.9	0.7
1381373118	3272.5	2	0.6
1381373119	3268.7	2	0.6
1381373120	3267.7	1.9	0.4
1381373121	3266.8	1.9	0.6
1381373122	3265.2	1.8	0.6
1381373123	3283.2	1.9	0.6
1381373124	3272.2	1.9	0.5
1381373125	3271.6	1.9	0.7
1381373126	3280.9	1.8	0.5
1381373127	3274.4	1.9	0.6
1381373128	3265.3	1.9	0.6
1381373129	3269	1.8	0.5
1381373130	3269	2	0.5
1381373131	3271.7	1.9	0.7
1381373132	3266.2	1.8	0.5
1381373133	3264.1	1.8	0.6
1381373134	3269.3	1.8	0.5
1381373135	3263.5	1.9	0.5
1381373136	3265.9	1.8	0.6
1381373137	3261.7	1.8	0.6
1381373138	3265	1.9	0.6
1381373139	3263.9	1.9	0.6
1381373140	3268	1.9	0.6
1381373141	3269.1	1.8	0.5
1381373142	3267.8	1.8	0.7
1381373143	3267.2	1.8	0.6
1381373144	3268.5	1.9	0.6
1381373145	3268.4	1.9	0.6
1381373146	3264.1	1.9	0.6
1381373147	3285.7	1.8	0.5
1381373148	3274.4	1.8	0.6
1381373149	3272.2	1.9	0.6
1381373150	3267.1	1.9	0.7
1381373151	3266.7	2	0.7
1381373152	3275.1	1.9	0.5
1381373153	3264.2	1.8	0.5
1381373154	3269.2	1.8	0.5
1381373155	3265.8	1.8	0.6
1381373156	3265.5	1.8	0.7
1381373157	3264.4	1.9	0.6
1381373158	3262.3	1.8	0.6
1381373159	3262.9	1.9	0.7
1381373160	3260.1	1.8	0.6
1381373161	3264.8	1.8	0.5
1381373162	3260.7	1.8	0.6
1381373163	3265.7	1.9	0.5
1381373164	3260.4	1.9	0.6
1381373165	3266.9	1.8	0.6
1381373166	3262.2	1.9	0.5
1381373167	3266	1.9	0.6
1381373168	3275.3	1.8	0.5
1381373169	3267.6	1.8	0.7
1381373170	3266.6	1.8	0.5
1381373171	3267.8	1.9	0.7
1381373172	3263.9	1.9	0.6
1381373173	3258.1	1.9	0.6
1381373174	3356.3	1.9	0.7
1381373175	3735.4	2.3	1
1381373176	3733	2.3	1.1
1381373177	3731.4	2.4	1
1381373178	3738.4	2.5	1
1381373179	3733.4	2.4	1
1381373180	3736.6	2.3	1.1
1381373181	3733.8	2.4	1.1
1381373182	3735.7	2.4	1.1
1381373183	3734.3	2.4	1.1
1381373184	3734.8	2.4	1
1381373185	3735.6	2.3	1
1381373186	3738.8	2.4	1.1
1381373187	3742.2	2.4	1.1
1381373188	3738.6	2.4	1.1
1381373189	3751.4	2.3	1
1381373190	3733.9	2.4	1.1
1381373191	3735.6	2.5	1.1
1381373192	3735.9	2.3	1.1
1381373193	3737.5	2.3	1
1381373194	3735	2.4	1.1
1381373195	3739.5	2.4	1.1
1381373196	3733.5	2.4	1
1381373197	3740.9	2.4	0.9
1381373198	3740.5	2.4	1.1
1381373199	3732.3	2.4	1
1381373200	3737.2	2.3	1.1
1381373201	3741.8	2.4	1.1
1381373202	3747.5	2.2	1
1381373203	3763.3	2.4	1.1
1381373204	3773.1	2.3	1.1
1381373205	3768.6	2.2	1.1
1381373206	3754.1	2.4	1.2
1381373207	3748.8	2.3	1
1381373208	3744	2.4	1
1381373209	3757.3	2.4	1.2
1381373210	3765	2.3	0.9
1381373211	3742.8	2.4	1
1381373212	3739.4	2.3	1.1
1381373213	3749.2	2.3	1.2
1381373214	3758.1	2.3	1
1381373215	3757.9	2.3	1
1381373216	3757.4	2.4	1
1381373217	3754.8	2.2	1.1
1381373218	3750.2	2.5	1
1381373219	3747	2.4	1.1
1381373220	3738.5	2.4	1.1
1381373221	3747.5	2.4	1
1381373222	3742.7	2.4	1.1
1381373223	3746.6	2.3	1.1
1381373224	3742.2	2.3	1.1
1381373225	3746.9	2.3	1
1381373226	3733.8	2.3	1.1
1381373227	3737.9	2.4	1.2
1381373228	3740.2	2.3	1
1381373229	3745.6	2.3	1.2
1381373230	3750	2.4	1.1
1381373231	3745.8	2.4	1.1
1381373232	3740.2	2.3	1
1381373233	3729.6	2.3	1
1381373234	3740	2.4	1.2
1381373235	3734.6	2.5	1
1381373236	3742	2.3	1.2
1381373237	3736.2	2.5	1.1
1381373238	7718.7	0.2	0.5
1381373239	9489.3	0.7	1.1
1381373240	3744	2.4	1
1381373241	3746.7	2.4	1.1
1381373242	3757.2	2.4	1
1381373243	3740.5	2.4	1.2
1381373244	3744.3	2.3	1.2
1381373245	3741.8	2.3	1.1
1381373246	3729.6	2.3	1.1
1381373247	3734.6	2.3	1.1
1381373248	3737.1	2.3	1
1381373249	3737.9	2.4	1.2
1381373250	3743.1	2.5	1.1
1381373251	3744	2.3	1.1
1381373252	3763.4	2.3	1.1
1381373253	3736.3	2.4	1.1
1381373254	3735.1	2.3	1
1381373255	3730.9	2.4	1.1
1381373256	3732.2	2.4	1.1
1381373257	3728.8	2.5	1.1
1381373258	3729.1	2.4	1
1381373259	3730.8	2.3	1.1
1381373260	3734.3	2.3	1.1
1381373261	3735	2.4	1
1381373262	3733.3	2.3	0.7
1381373263	3741.9	2.2	1.1
1381373264	3737.2	2.4	1.1
1381373265	3737.2	2.3	0.8
1381373266	3731.1	2.4	1.3
1381373267	3740	2.2	1.1
1381373268	3736.3	2.3	1
1381373269	3738.7	2.3	1.1
1381373270	3761.1	2.3	1.3
1381373271	3808.4	2.4	1
1381373272	3821.9	2.2	1.1
1381373273	3813.3	2.5	1
1381373274	3798.8	2.4	1.1
1381373275	3800.6	2.2	1.2
1381373276	3761.6	2.2	1.1
1381373277	3734.2	2.4	1.2
1381373278	3735.7	2.4	1.1
1381373279	3737.9	2.3	1
1381373280	3734.3	2.4	1.1
1381373281	3734.6	2.3	1.3
1381373282	3740.3	2.4	1.1
1381373283	3737.1	2.2	1.2
1381373284	3738.2	2.3	1
1381373285	3733.5	2.4	1.1
1381373286	3737.5	2.4	1
1381373287	3740.9	2.4	1.1
1381373288	3733	2.2	1.1
1381373289	3742.3	2.3	1.1
1381373290	3748.8	2.5	1.1
1381373291	3747.8	2.4	1
1381373292	3750.2	2.4	1.1
1381373293	3754.6	2.4	1
1381373294	3749	2.5	1
1381373295	3740.7	2.4	1.1
1381373296	3738.9	2.4	1.1
1381373297	3738.6	2.2	1
1381373298	3747.2	2.4	1.2
1381373299	3739.9	2.3	1.2
1381373300	3746.6	2.4	1
1381373301	3734.7	2.4	1
1381373302	3744.9	2.2	1
1381373303	3744.6	2.4	1
1381373304	3747.5	2.3	1.1
1381373305	3745.7	2.3	1
1381373306	3743.7	2.4	1.2
1381373307	3748.8	2.4	1.1
1381373308	3742.2	2.3	1
1381373309	3737.9	2.4	1.3
1381373310	3734.8	2.6	1.1
1381373311	3740.3	2.3	1.2
1381373312	3736	2.3	1.3
1381373313	3745	2.2	1.2
1381373314	3744.2	2.2	0.9
1381373315	3743.5	2.4	1
1381373316	3736.9	2.4	1.1
1381373317	3740.7	2.5	1.1
1381373318	3738.2	2.3	1.2
1381373319	3736.7	2.3	1.1
1381373320	3742.3	2.4	1.1
1381373321	3742.7	2.3	1.1
1381373322	3748.9	2.3	1.2
1381373323	3739.1	2.3	1.1
1381373324	3744	2.5	1.2
1381373325	3747.7	2.2	1
1381373326	3742.4	2.4	0.9
1381373327	3736.1	2.1	1.1
1381373328	3735.7	2.4	1
1381373329	3737.3	2.3	1.1
1381373330	3735.3	2.4	1.1
1381373331	3736.8	2.4	1
1381373332	3735.4	2.5	1.1
1381373333	3740.7	2.4	1.2
1381373334	3734	2.4	1.2
1381373335	3757	2.3	1.1
1381373336	3744	2.4	1.1
1381373337	3738	2.4	1.2
1381373338	3734.9	2.3	1
1381373339	3735.9	2.4	1.2
1381373340	3734.1	2.3	1.3
1381373341	3735.6	2.5	1
1381373342	3734.2	2.4	1.1
1381373343	3735.3	2.4	1
1381373344	3733.8	2.4	1.1
1381373345	3733.3	2.3	1.1
1381373346	3735.7	2.3	1.1
1381373347	3736.1	2.4	1.1
1381373348	3731	2.3	1.1
1381373349	3735.8	2.3	1.1
1381373350	3738.4	2.3	1.2
1381373351	3737.6	2.4	0.9
1381373352	3735.2	2.4	1
1381373353	3734.4	2.3	1.1
1381373354	3731.2	2.3	1.1
1381373355	3736.5	2.3	1.3
1381373356	3750.3	2.3	1
1381373357	3737.5	2.4	1.2
1381373358	3733.7	2.4	1
1381373359	3733.2	2.5	0.9
1381373360	3734.5	2.3	1
1381373361	3729.7	2.4	1
1381373362	3733.3	2.4	1
1381373363	3725.4	2.4	1.1
1381373364	3731.7	2.1	1.1
1381373365	3732.4	2.3	1.2
1381373366	3737.1	2.3	1.1
1381373367	3733.2	2.4	1.1
1381373368	3732.7	2.4	1
1381373369	3735	2.3	1.1
1381373370	3734.8	2.4	1
1381373371	3738.4	2.4	1.1
1381373372	3736.2	2.3	1.1
1381373373	13470.8	2.8	2.6
1381373374	3739.7	2.4	1
1381373375	3735.6	2.4	1.1
1381373376	3737.2	2.4	1
1381373377	3745.7	2.4	1
1381373378	3735.1	2.4	1.1
1381373379	3737.5	2.3	1.1
1381373380	3730.5	2.4	1.2
1381373381	3727.6	2.4	1.1
1381373382	3733.5	2.4	1
1381373383	3731.5	2.4	1.1
1381373384	3730.8	2.4	1.2
1381373385	3737	2.4	1.1
1381373386	3731.9	2.4	1.1
1381373387	3737.7	2.4	1.1
1381373388	3736.8	2.4	1.1
1381373389	3737.4	2.3	1
1381373390	3735.4	2.3	1.1
1381373391	3741.4	2.4	1.1
1381373392	3739.6	2.4	1
1381373393	3738.2	2.4	1.1
1381373394	3735.8	2.5	1.1
1381373395	3735.8	2.3	1
1381373396	3734.1	2.4	1.1
1381373397	3728	2.4	1.1
1381373398	3746.9	2.3	1
1381373399	3733.4	2.3	1
1381373400	3728.8	2.3	1.1
1381373401	3731.2	2.4	1
1381373402	3733.6	2.3	1.2
1381373403	3733.9	2.4	1.1
1381373404	3731	2.4	1
1381373405	3729.4	2.3	1.2
1381373406	3727.6	2.4	1.1
1381373407	3725.6	2.4	1.1
1381373408	3721.1	2.4	1.1
1381373409	3720.5	2.3	1.1
1381373410	3727.1	2.4	1
1381373411	3727.3	2.3	1.1
1381373412	3726.1	2.4	1.1
1381373413	3724.1	2.5	1.1
1381373414	3732.6	2.4	1.1
1381373415	3725.3	2.3	0.9
1381373416	3723	2.3	1.1
1381373417	3721.8	2.3	1.1
1381373418	3729	2.2	1.1
1381373419	3738.8	2.3	1.1
1381373420	3718.2	2.4	1
1381373421	3723.2	2.4	1.2
1381373422	3727.3	2.4	1.1
1381373423	3728.8	2.4	1.1
1381373424	3726.7	2.4	1.1
1381373425	3729.4	2.4	1
1381373426	3727.5	2.4	1.2
1381373427	3730.5	2.3	1
1381373428	3728.4	2.4	1
1381373429	3727.3	2.4	1.1
1381373430	3731.7	2.4	1.1
1381373431	3728.5	2.4	1
1381373432	3730.7	2.4	1.1
1381373433	3725.6	2.4	1.1
1381373434	3724.2	2.3	1.1
1381373435	3723.2	2.5	1.1
1381373436	3725.4	2.4	1
1381373437	3727.2	2.4	1
1381373438	3726.9	2.4	1.1
1381373439	3730.5	2.4	1
1381373440	3740.5	2.3	1.1
1381373441	3732.2	2.3	1.1
1381373442	3719.1	2.2	1.2
1381373443	3722	2.4	1.1
1381373444	3720.6	2.4	1
1381373445	3714.7	2.4	1.1
1381373446	3721.4	2.3	1
1381373447	3733	2.2	1.1
1381373448	3720.6	2.4	1.1
1381373449	3722.3	2.3	1.1
1381373450	3711.9	2.4	1.1
1381373451	3714	2.4	1
1381373452	3707.1	2.3	1.1
1381373453	3711.8	2.3	1
1381373454	3703.7	2.3	1.1
1381373455	3702.7	2.4	1
1381373456	3709.3	2.4	1
1381373457	3706	2.5	1.1
1381373458	3700.2	2.4	1.1
1381373459	3709.5	2.4	1.2
1381373460	3710.2	2.4	1.1
1381373461	3719.8	2.3	1
1381373462	3711.3	2.4	1.1
1381373463	3709	2.4	1
1381373464	3709.8	2.3	1
1381373465	3708	2.4	1
1381373466	3705.1	2.4	1.1
1381373467	3697.1	2.4	1.1
1381373468	3708.1	2.3	1.1
1381373469	3699.1	2.4	1.1
1381373470	3696	2.4	1.1
1381373471	3703	2.4	1.1
1381373472	3702.3	2.3	1
1381373473	3700.8	2.3	1.3
1381373474	3284.6	2.1	0.6
1381373475	3233.8	1.8	0.7
1381373476	3234.1	1.8	0.6
1381373477	3235.9	1.8	0.6
1381373478	3232.8	1.8	0.6
1381373479	3229	1.9	0.5
1381373480	3235.5	1.9	0.6
1381373481	3240.3	1.9	0.6
1381373482	3242.2	1.9	0.6
1381373483	3234.7	1.8	0.6
1381373484	3243.9	1.9	0.6
1381373485	3261.1	1.8	0.6
1381373486	3267.6	1.9	0.7
1381373487	3265	1.9	0.6
1381373489	3272	2	0.7
1381373490	3272.1	1.9	0.6
1381373491	3270.3	1.9	0.6
1381373492	3270.9	2	0.7
1381373493	7929.5	0.6	1.1
1381373494	8493.8	0.9	1.4
1381373495	3267.5	1.9	0.5
1381373496	3263.2	1.9	0.5
1381373497	3257.5	1.9	0.6
1381373498	3264.1	1.9	0.6
1381373499	3273.5	1.8	0.7
1381373500	3267.7	1.8	0.6
1381373501	3268.5	1.8	0.6
1381373502	3270.9	1.8	0.5
1381373503	3279.5	1.8	0.7
1381373504	3266	1.9	0.5
1381373505	3264	2	0.6
1381373506	3265.7	1.9	0.6
1381373507	3266.4	1.9	0.6
1381373508	3270.9	1.9	0.6
1381373509	3267.1	1.9	0.5
1381373510	3266.6	1.9	0.6
1381373511	3268.9	1.9	0.7
1381373512	3265.7	1.9	0.7
1381373513	3265.9	1.8	0.6
1381373514	3272.3	1.8	0.8
1381373515	3285.7	1.8	0.6
1381373516	3294.4	1.9	0.6
1381373517	3290.6	1.8	0.5
1381373518	3284.5	1.8	0.7
1381373519	3283	1.9	0.6
1381373520	3284.5	1.8	0.7
1381373521	3282.4	1.7	0.7
1381373522	3290.8	1.8	0.5
1381373523	3302	1.8	0.5
1381373524	3298.2	1.8	0.5
1381373525	3287.2	1.8	0.6
1381373526	3283.2	1.8	0.6
1381373527	3285.5	1.8	0.5
1381373528	3292.6	1.8	0.6
1381373529	3293.3	1.9	0.7
1381373530	3283.3	1.8	0.5
1381373531	3286.3	1.8	0.5
1381373532	3285.3	1.8	0.6
1381373533	3279.2	1.8	0.5
1381373534	3288.6	1.9	0.6
1381373535	4177.6	0.6	0.4
1381373536	4177.9	0.4	0.6
1381373537	4121.5	0.5	0.5
1381373538	4121.9	0.5	0.5
1381373539	4122.4	0.5	0.5
1381373540	4114.4	0.4	0.4
1381373541	4113.7	0.5	0.4
1381373542	4115.3	0.5	0.5
1381373543	4117.6	0.6	0.5
1381373544	4125	0.6	0.3
1381373545	4116	0.5	0.5
1381373546	4113.1	0.4	0.5
1381373547	4112.4	0.6	0.6
1381373548	4109.8	0.5	0.5
1381373549	4108.7	0.5	0.5
1381373550	4110.8	0.6	0.4
1381373551	4103.6	0.5	0.4
1381373552	4103.5	0.6	0.5
1381373553	4095.9	0.5	0.4
1381373554	4098.4	0.6	0.3
1381373555	4086	0.5	0.4
1381373556	4076.2	0.5	0.4
1381373557	4053.2	0.6	0.4
1381373558	4044.1	0.7	0.5
1381373559	4034.9	0.7	0.3
1381373560	4029.6	0.8	0.3
1381373561	4033.4	0.7	0.4
1381373562	4014.9	0.8	0.4
1381373563	4011.6	0.7	0.4
1381373564	4013.7	0.7	0.3
1381373565	3922.4	0.8	0.2
1381373566	3291.3	1.9	0.6
1381373567	3287.4	1.8	0.5
1381373568	3284.6	1.9	0.5
1381373569	3285.9	1.8	0.6
1381373570	3287.6	1.9	0.7
1381373571	3283.5	1.9	0.6
1381373572	3283.2	1.8	0.5
1381373573	3286	1.9	0.5
1381373574	3288.4	1.8	0.6
1381373575	3284.2	1.8	0.6
1381373576	3287.2	1.8	0.6
1381373577	3284.7	1.9	0.6
1381373578	3289.3	1.8	0.6
1381373579	3297.6	2	0.6
1381373580	3297.1	1.8	0.6
1381373581	3286.5	1.9	0.6
1381373582	3288.6	1.8	0.5
1381373583	3285.8	1.7	0.6
1381373584	3287.5	1.8	0.6
1381373585	3282.8	1.9	0.5
1381373586	3292.8	1.8	0.6
1381373587	3285.8	1.7	0.6
1381373588	3285.2	1.8	0.6
1381373589	3284.8	1.8	0.5
1381373590	3288.7	1.8	0.5
1381373591	3292.3	1.9	0.7
1381373592	3288.7	1.7	0.6
1381373593	3283.5	1.8	0.6
1381373594	3290.4	1.8	0.6
1381373595	3290.4	1.9	0.6
1381373596	3291.8	1.9	0.6
1381373597	3290.9	1.9	0.5
1381373598	3284	1.8	0.6
1381373599	3276.9	1.9	0.6
1381373600	3280.8	1.9	0.5
1381373601	3278.7	1.7	0.7
1381373602	3281.7	1.9	0.6
1381373603	3282.9	1.8	0.5
1381373604	3281.2	1.9	0.6
1381373605	3280.4	1.8	0.6
1381373606	3281.4	1.8	0.6
1381373607	3308	1.8	0.6
1381373608	3301.8	1.9	0.5
1381373609	3301.7	1.8	0.6
1381373610	3290.6	1.8	0.5
1381373611	3288.9	1.9	0.6
1381373612	3286.6	1.8	0.5
1381373613	3280.8	1.9	0.6
1381373614	3290.1	1.8	0.6
1381373615	3296.3	1.8	0.7
1381373616	3404.1	1.9	0.7
1381373617	3535.4	1.9	0.7
1381373618	3529.9	1.9	0.7
1381373619	3542.4	2	0.8
1381373620	3543.9	2	0.8
1381373621	3537.8	2	0.8
1381373622	3537.6	2	0.8
1381373623	3534	1.9	0.7
1381373624	3543.8	1.9	0.8
1381373625	3505.6	2	0.8
1381373626	3497.9	2	0.8
1381373627	3496.2	2	0.8
1381373628	3532.7	1.9	0.8
1381373629	3520.4	2	0.9
1381373630	3500.1	1.8	0.7
1381373631	3475.3	2	0.8
1381373632	3412.2	1.9	0.5
1381373633	3400.8	1.8	0.7
1381373634	3412.3	1.9	0.6
1381373635	4295	1.4	0.4
1381373636	12876.7	3.2	2.8
1381373637	3386.8	1.8	0.7
1381373638	3388.5	1.8	0.8
1381373639	3393.8	1.9	0.6
1381373640	3399.6	1.9	0.7
1381373641	3392.2	1.9	0.6
1381373642	3393	1.9	0.7
1381373643	3389.8	1.9	0.6
1381373644	3390.7	1.9	0.5
1381373645	3391.4	1.8	0.6
1381373646	3385.6	2	0.7
1381373647	3386.6	1.9	0.7
1381373648	3391.7	1.9	0.8
1381373649	3400.6	1.8	0.6
1381373650	3387.4	1.8	0.7
1381373651	3396.8	1.9	0.6
1381373652	3376.8	1.7	0.6
1381373653	3378.3	1.8	0.6
1381373654	3377.5	2	0.6
