time,Total Usage,Microwave,Washing Machine,Oven Unit,Stove Unit,1st Floor AHU,Refrigerator,Dishwasher,PV Solar Generation (1),PV Solar Generation (2)
1381372561.00000, 3455.70000,    2.30000,    5.60000,    5.30000,    0.20000,  378.60000,  236.30000,    2.10000,    0.20000,    0.10000
1381372562.00000, 3464.00000,    2.10000,    5.80000,    5.20000,    0.40000,  378.40000,  236.60000,    2.20000,    0.10000,    0.10000
1381372563.00000, 3453.10000,    2.00000,    5.80000,    5.30000,    0.40000,  378.70000,  236.70000,    2.20000,    0.10000,    0.10000
1381372564.00000, 3457.70000,    2.20000,    5.70000,    5.30000,    0.20000,  377.80000,  236.40000,    2.10000,    0.10000,    0.10000
1381372565.00000, 3449.50000,    2.20000,    5.70000,    5.30000,    0.30000,  378.60000,  236.30000,    2.30000,    0.10000,    0.10000
1381372566.00000, 3452.50000,    1.90000,    5.50000,    5.30000,    0.40000,  378.60000,  236.20000,    2.10000,    0.20000,    0.10000
1381372567.00000, 3457.10000,    2.10000,    5.90000,    5.30000,    0.20000,  378.20000,  236.40000,    2.20000,    0.10000,    0.10000
1381372568.00000, 3456.00000,    2.20000,    5.80000,    5.40000,    0.50000,  378.30000,  236.30000,    2.30000,    0.10000,    0.10000
1381372569.00000, 3450.90000,    2.10000,    5.80000,    5.20000,    0.30000,  378.30000,  236.80000,    2.30000,    0.10000,    0.10000
1381372570.00000, 3450.90000,    2.20000,    5.80000,    5.40000,    0.30000,  378.30000,  236.50000,    2.10000,    0.10000,    0.10000
1381372571.00000, 3453.70000,    2.00000,    5.60000,    5.20000,    0.20000,  378.30000,  236.40000,    2.20000,    0.20000,    0.10000
1381372572.00000, 3453.10000,    2.20000,    5.80000,    5.20000,    0.30000,  378.80000,  236.40000,    2.40000,    0.10000,    0.10000
1381372573.00000, 3453.20000,    1.90000,    5.90000,    5.30000,    0.40000,  378.70000,  236.50000,    2.40000,    0.20000,    0.10000
1381372574.00000, 3452.90000,    2.10000,    5.90000,    5.30000,    0.40000,  378.90000,  236.70000,    2.30000,    0.10000,    0.10000
1381372575.00000, 3460.50000,    2.10000,    5.70000,    5.30000,    0.30000,  377.70000,  236.60000,    2.20000,    0.10000,    0.10000
1381372576.00000, 3470.30000,    1.90000,    5.90000,    5.20000,    0.30000,  378.90000,  236.50000,    2.30000,    0.10000,    0.10000
1381372577.00000, 3477.60000,    2.20000,    5.60000,    5.30000,    0.40000,  378.10000,  236.30000,    2.10000,    0.10000,    0.10000
1381372578.00000, 3472.60000,    2.00000,    5.70000,    5.20000,    0.40000,  377.90000,  236.30000,    2.20000,    0.10000,    0.10000
1381372579.00000, 3485.50000,    2.10000,    5.80000,    5.30000,    0.40000,  378.00000,  236.60000,    2.30000,    0.10000,    0.10000
1381372580.00000, 3482.70000,    2.10000,    5.70000,    5.30000,    0.40000,  378.50000,  236.50000,    2.20000,    0.10000,    0.10000
1381372581.00000, 3481.00000,    2.00000,    5.80000,    5.30000,    0.40000,  378.80000,  236.20000,    2.30000,    0.10000,    0.10000
1381372582.00000, 3486.90000,    2.00000,    5.70000,    5.20000,    0.40000,  378.50000,  236.30000,    2.30000,    0.10000,    0.10000
1381372583.00000,11893.70000,    2.40000,    2.30000,    6.60000,    4.50000,  372.70000,  233.90000,    3.40000,    0.20000,    0.10000
1381372584.00000, 5045.50000,    1.20000,    5.60000,    5.70000,    0.50000,  378.00000,  236.40000,    2.50000,    0.10000,    0.10000
1381372585.00000, 3477.40000,    2.00000,    5.80000,    5.20000,    0.40000,  377.90000,  236.60000,    2.30000,    0.10000,    0.10000
1381372586.00000, 3476.60000,    2.00000,    5.80000,    5.30000,    0.30000,  378.50000,  236.40000,    2.30000,    0.10000,    0.10000
1381372587.00000, 3474.90000,    2.00000,    5.70000,    5.20000,    0.40000,  377.70000,  236.40000,    2.20000,    0.10000,    0.10000
1381372588.00000, 3484.10000,    2.10000,    5.70000,    5.30000,    0.30000,  378.40000,  236.30000,    2.20000,    0.10000,    0.10000
1381372589.00000, 3485.30000,    2.10000,    5.80000,    5.20000,    0.40000,  378.20000,  236.50000,    2.30000,    0.10000,    0.10000
1381372590.00000, 3485.00000,    2.10000,    5.50000,    5.20000,    0.40000,  377.20000,  235.00000,    2.20000,    0.10000,    0.10000
1381372591.00000, 3482.40000,    2.00000,    6.00000,    5.30000,    0.40000,  378.20000,  235.80000,    2.30000,    0.10000,    0.10000
1381372592.00000, 3485.70000,    2.00000,    5.60000,    5.20000,    0.30000,  378.40000,  235.90000,    2.30000,    0.10000,    0.10000
1381372593.00000, 3483.10000,    2.20000,    5.80000,    5.20000,    0.40000,  378.80000,  235.90000,    2.30000,    0.10000,    0.10000
1381372594.00000, 3483.30000,    2.10000,    5.70000,    5.20000,    0.40000,  378.30000,  235.90000,    2.20000,    0.10000,    0.10000
1381372595.00000, 3478.50000,    2.00000,    5.70000,    5.20000,    0.30000,  378.30000,  236.00000,    2.20000,    0.10000,    0.10000
1381372596.00000, 3479.40000,    2.00000,    5.70000,    5.30000,    0.30000,  378.00000,  236.10000,    2.30000,    0.10000,    0.10000
1381372597.00000, 3486.00000,    2.00000,    5.70000,    5.30000,    0.40000,  378.80000,  235.90000,    2.20000,    0.20000,    0.10000
1381372598.00000, 3483.70000,    1.90000,    5.70000,    5.30000,    0.40000,  378.80000,  236.10000,    2.20000,    0.10000,    0.10000
1381372599.00000, 3484.40000,    2.10000,    5.70000,    5.20000,    0.40000,  377.80000,  236.00000,    2.20000,    0.20000,    0.10000
1381372600.00000, 3484.10000,    2.00000,    5.70000,    5.20000,    0.40000,  378.30000,  236.00000,    2.20000,    0.10000,    0.10000
1381372601.00000, 3492.30000,    2.10000,    5.70000,    5.20000,    0.40000,  378.40000,  236.00000,    2.30000,    0.10000,    0.10000
1381372602.00000, 3492.00000,    2.10000,    5.70000,    5.20000,    0.40000,  378.10000,  235.90000,    2.20000,    0.10000,    0.10000
1381372603.00000, 3499.90000,    2.00000,    5.80000,    5.30000,    0.40000,  378.00000,  236.00000,    2.20000,    0.10000,    0.10000
1381372604.00000, 3520.40000,    2.00000,    5.70000,    5.20000,    0.30000,  378.80000,  236.10000,    2.30000,    0.10000,    0.10000
1381372605.00000, 3559.00000,    2.00000,    5.80000,    5.20000,    0.40000,  378.20000,  236.00000,    2.20000,    0.20000,    0.10000
1381372606.00000, 3564.50000,    2.10000,    5.80000,    5.30000,    0.30000,  378.70000,  236.00000,    2.40000,    0.10000,    0.10000
1381372607.00000, 3559.10000,    2.10000,    5.80000,    5.30000,    0.30000,  378.10000,  236.10000,    2.20000,    0.10000,    0.10000
1381372608.00000, 3552.00000,    2.00000,    5.70000,    5.20000,    0.30000,  377.50000,  236.00000,    2.30000,    0.20000,    0.10000
1381372609.00000, 3555.90000,    2.10000,    5.90000,    5.20000,    0.30000,  378.70000,  236.00000,    2.20000,    0.20000,    0.10000
1381372610.00000, 3527.40000,    2.00000,    5.80000,    5.20000,    0.30000,  378.40000,  236.00000,    2.30000,    0.20000,    0.10000
1381372611.00000, 3493.30000,    2.00000,    5.70000,    5.20000,    0.30000,  378.00000,  235.90000,    2.20000,    0.20000,    0.10000
1381372612.00000, 3501.80000,    2.10000,    5.60000,    5.20000,    0.40000,  378.50000,  236.00000,    2.30000,    0.10000,    0.10000
1381372613.00000, 3498.70000,    2.10000,    5.70000,    5.30000,    0.50000,  378.10000,  235.80000,    2.30000,    0.10000,    0.10000
1381372614.00000, 3505.50000,    1.90000,    5.70000,    5.20000,    0.40000,  378.80000,  236.00000,    2.30000,    0.10000,    0.10000
1381372615.00000, 3499.70000,    2.00000,    5.70000,    5.30000,    0.30000,  378.00000,  236.00000,    2.30000,    0.10000,    0.10000
1381372616.00000, 3504.20000,    2.00000,    5.60000,    5.30000,    0.30000,  378.20000,  235.90000,    2.20000,    0.20000,    0.10000
1381372617.00000, 3501.60000,    2.00000,    5.70000,    5.20000,    0.40000,  378.40000,  235.90000,    2.20000,    0.10000,    0.10000
1381372618.00000, 3508.80000,    2.00000,    5.70000,    5.30000,    0.30000,  377.60000,  236.10000,    2.20000,    0.20000,    0.10000
1381372619.00000, 3505.90000,    2.00000,    5.70000,    5.30000,    0.30000,  377.70000,  236.00000,    2.20000,    0.10000,    0.10000
1381372620.00000, 3509.60000,    2.10000,    5.70000,    5.20000,    0.30000,  377.80000,  235.90000,    2.20000,    0.20000,    0.10000
1381372621.00000, 3512.70000,    2.10000,    5.70000,    5.20000,    0.40000,  378.50000,  236.00000,    2.40000,    0.10000,    0.10000
1381372622.00000, 3515.40000,    2.00000,    5.70000,    5.20000,    0.40000,  378.10000,  235.90000,    2.20000,    0.10000,    0.10000
1381372623.00000, 3513.70000,    2.00000,    5.80000,    5.20000,    0.20000,  377.10000,  236.20000,    2.30000,    0.20000,    0.10000
1381372624.00000, 3521.80000,    2.00000,    5.60000,    5.30000,    0.40000,  378.00000,  236.10000,    2.10000,    0.10000,    0.10000
1381372625.00000, 3518.90000,    2.00000,    5.70000,    5.30000,    0.30000,  378.00000,  236.00000,    2.10000,    0.10000,    0.10000
1381372626.00000, 3512.60000,    2.10000,    5.60000,    5.20000,    0.40000,  379.00000,  235.90000,    2.10000,    0.10000,    0.10000
1381372627.00000, 3514.40000,    2.00000,    5.70000,    5.20000,    0.30000,  378.00000,  236.10000,    2.30000,    0.20000,    0.10000
1381372628.00000, 3521.50000,    1.90000,    5.60000,    5.20000,    0.30000,  377.80000,  236.10000,    2.30000,    0.10000,    0.10000
1381372629.00000, 3520.20000,    2.00000,    5.70000,    5.30000,    0.30000,  378.20000,  236.10000,    2.20000,    0.10000,    0.10000
1381372630.00000, 3519.40000,    1.90000,    5.60000,    5.30000,    0.30000,  377.80000,  236.00000,    2.20000,    0.10000,    0.10000
1381372631.00000, 3519.20000,    1.90000,    5.70000,    5.20000,    0.30000,  377.90000,  235.90000,    2.20000,    0.10000,    0.10000
1381372632.00000, 3514.50000,    2.00000,    5.70000,    5.20000,    0.20000,  377.50000,  235.90000,    2.20000,    0.10000,    0.10000
1381372633.00000, 3518.20000,    2.10000,    5.70000,    5.30000,    0.50000,  378.50000,  236.00000,    2.30000,    0.10000,    0.10000
1381372634.00000, 3519.00000,    2.00000,    5.70000,    5.20000,    0.30000,  378.30000,  236.30000,    2.20000,    0.10000,    0.10000
1381372635.00000, 3522.20000,    2.00000,    5.80000,    5.10000,    0.30000,  378.40000,  236.00000,    2.30000,    0.10000,    0.10000
1381372636.00000, 3519.50000,    2.10000,    5.70000,    5.20000,    0.30000,  378.50000,  236.00000,    2.20000,    0.10000,    0.10000
1381372637.00000, 3521.50000,    1.90000,    5.70000,    5.10000,    0.20000,  378.70000,  236.00000,    2.20000,    0.10000,    0.10000
1381372638.00000, 3519.50000,    2.10000,    5.60000,    5.20000,    0.30000,  377.90000,  235.80000,    2.10000,    0.10000,    0.10000
1381372639.00000, 3519.10000,    2.00000,    5.70000,    5.30000,    0.30000,  378.00000,  236.10000,    2.20000,    0.10000,    0.10000
1381372640.00000, 3518.80000,    2.00000,    5.70000,    5.20000,    0.30000,  378.50000,  236.10000,    2.20000,    0.20000,    0.10000
1381372641.00000, 3528.40000,    2.00000,    5.60000,    5.20000,    0.40000,  377.30000,  235.70000,    2.20000,    0.10000,    0.10000
1381372642.00000, 3525.20000,    2.00000,    5.70000,    5.20000,    0.30000,  378.90000,  235.90000,    2.30000,    0.10000,    0.10000
1381372643.00000, 3530.60000,    2.00000,    5.60000,    5.20000,    0.30000,  378.60000,  235.90000,    2.20000,    0.10000,    0.10000
1381372644.00000, 3527.80000,    2.00000,    5.80000,    5.20000,    0.30000,  378.80000,  236.00000,    2.30000,    0.10000,    0.10000
1381372645.00000, 3534.50000,    1.90000,    5.60000,    5.10000,    0.30000,  378.10000,  236.10000,    2.20000,    0.20000,    0.10000
1381372646.00000, 3528.80000,    2.00000,    5.70000,    5.20000,    0.40000,  377.30000,  235.90000,    2.40000,    0.20000,    0.10000
1381372647.00000, 3514.60000,    2.00000,    5.70000,    5.30000,    0.40000,  378.40000,  235.90000,    2.20000,    0.10000,    0.10000
1381372648.00000, 3525.60000,    2.10000,    5.70000,    5.20000,    0.20000,  378.10000,  235.90000,    2.30000,    0.10000,    0.10000
1381372649.00000, 3527.10000,    2.00000,    5.50000,    5.20000,    0.30000,  379.10000,  236.30000,    2.20000,    0.10000,    0.10000
1381372650.00000, 3521.60000,    1.90000,    5.70000,    5.20000,    0.30000,  378.40000,  236.00000,    2.30000,    0.10000,    0.10000
1381372651.00000, 3521.50000,    2.00000,    5.60000,    5.20000,    0.20000,  378.00000,  236.20000,    2.20000,    0.20000,    0.10000
1381372652.00000, 3522.20000,    2.00000,    5.60000,    5.30000,    0.40000,  377.80000,  235.90000,    2.20000,    0.10000,    0.10000
1381372653.00000, 3537.20000,    1.90000,    5.70000,    5.10000,    0.40000,  377.90000,  236.10000,    2.20000,    0.10000,    0.10000
1381372654.00000, 3573.70000,    1.90000,    5.60000,    5.20000,    0.30000,  378.30000,  236.20000,    2.30000,    0.10000,    0.10000
1381372655.00000, 3570.40000,    1.90000,    5.70000,    5.20000,    0.40000,  377.80000,  236.10000,    2.30000,    0.10000,    0.10000
1381372656.00000, 3518.40000,    2.00000,    5.70000,    5.20000,    0.40000,  379.00000,  236.10000,    2.30000,    0.10000,    0.10000
1381372657.00000, 3524.00000,    2.10000,    5.70000,    5.20000,    0.20000,  377.80000,  235.90000,    2.20000,    0.10000,    0.10000
1381372658.00000, 3525.20000,    2.00000,    5.70000,    5.20000,    0.20000,  378.30000,  236.20000,    2.20000,    0.10000,    0.10000
1381372659.00000, 3523.50000,    2.00000,    5.60000,    5.20000,    0.30000,  378.00000,  236.10000,    2.20000,    0.10000,    0.10000
1381372660.00000, 3521.20000,    2.00000,    5.70000,    5.20000,    0.30000,  378.00000,  236.10000,    2.30000,    0.10000,    0.10000
1381372661.00000, 3521.50000,    2.00000,    5.60000,    5.30000,    0.40000,  378.70000,  236.00000,    2.30000,    0.10000,    0.10000
1381372662.00000, 3520.80000,    1.90000,    5.70000,    5.30000,    0.20000,  378.00000,  236.20000,    2.20000,    0.20000,    0.10000
1381372663.00000, 3522.60000,    1.90000,    5.70000,    5.20000,    0.40000,  378.60000,  236.10000,    2.30000,    0.10000,    0.10000
1381372664.00000, 3523.90000,    2.00000,    5.60000,    5.30000,    0.30000,  378.60000,  236.20000,    2.20000,    0.10000,    0.10000
1381372665.00000, 3528.30000,    2.00000,    5.60000,    5.20000,    0.30000,  378.20000,  236.00000,    2.30000,    0.20000,    0.10000
1381372666.00000, 3549.30000,    2.00000,    5.70000,    5.30000,    0.20000,  378.80000,  235.90000,    2.20000,    0.10000,    0.10000
1381372667.00000, 3538.40000,    2.10000,    5.60000,    5.20000,    0.30000,  377.90000,  236.10000,    2.20000,    0.10000,    0.10000
1381372668.00000, 3529.20000,    2.00000,    5.60000,    5.20000,    0.30000,  378.20000,  236.10000,    2.10000,    0.10000,    0.10000
1381372669.00000, 3530.70000,    1.90000,    5.80000,    5.20000,    0.40000,  378.10000,  236.20000,    2.30000,    0.10000,    0.10000
1381372670.00000, 3534.20000,    2.10000,    5.70000,    5.30000,    0.30000,  378.60000,  236.00000,    2.30000,    0.10000,    0.10000
1381372671.00000, 3523.10000,    1.80000,    5.80000,    5.20000,    0.40000,  377.90000,  236.10000,    2.20000,    0.10000,    0.10000
1381372672.00000, 3526.60000,    2.20000,    5.70000,    5.10000,    0.30000,  377.00000,  236.10000,    2.30000,    0.10000,    0.10000
1381372673.00000, 3531.10000,    2.10000,    5.60000,    5.30000,    0.30000,  378.20000,  236.10000,    2.00000,    0.20000,    0.10000
1381372674.00000, 3531.00000,    1.90000,    5.60000,    5.00000,    0.20000,  378.20000,  236.20000,    2.20000,    0.10000,    0.10000
1381372675.00000, 3538.60000,    2.00000,    5.60000,    5.30000,    0.20000,  378.10000,  236.20000,    2.10000,    0.10000,    0.10000
1381372676.00000, 3521.90000,    1.80000,    5.70000,    5.20000,    0.20000,  378.30000,  236.10000,    2.10000,    0.10000,    0.10000
1381372677.00000, 3521.30000,    2.00000,    5.70000,    5.30000,    0.30000,  379.10000,  236.10000,    2.10000,    0.10000,    0.10000
1381372678.00000, 3519.10000,    1.80000,    5.80000,    5.30000,    0.20000,  379.90000,  236.60000,    2.20000,    0.20000,    0.10000
1381372679.00000, 3518.60000,    1.90000,    5.70000,    5.20000,    0.40000,  378.30000,  236.30000,    2.30000,    0.10000,    0.10000
1381372680.00000, 3510.30000,    2.00000,    5.70000,    5.20000,    0.30000,  378.10000,  236.20000,    2.10000,    0.10000,    0.10000
1381372681.00000, 3510.60000,    2.00000,    5.70000,    5.20000,    0.40000,  377.90000,  236.20000,    2.20000,    0.10000,    0.10000
1381372682.00000, 3511.20000,    2.00000,    5.70000,    5.30000,    0.20000,  378.90000,  236.20000,    2.30000,    0.10000,    0.10000
1381372683.00000, 3514.40000,    2.00000,    5.70000,    5.10000,    0.20000,  378.20000,  236.30000,    2.30000,    0.10000,    0.10000
1381372684.00000, 3509.90000,    1.80000,    5.80000,    5.30000,    0.40000,  378.90000,  236.40000,    2.30000,    0.10000,    0.10000
1381372685.00000, 3519.10000,    2.00000,    5.80000,    5.20000,    0.40000,  378.70000,  236.20000,    2.30000,    0.10000,    0.10000
1381372686.00000, 3517.00000,    2.00000,    5.60000,    5.20000,    0.30000,  378.40000,  236.10000,    2.10000,    0.20000,    0.10000
1381372687.00000, 3531.60000,    1.90000,    5.70000,    5.30000,    0.30000,  377.80000,  236.00000,    2.30000,    0.10000,    0.10000
1381372688.00000, 3524.40000,    1.90000,    5.70000,    5.20000,    0.20000,  378.30000,  236.20000,    2.20000,    0.10000,    0.10000
1381372689.00000, 3516.60000,    1.80000,    5.60000,    5.30000,    0.20000,  378.00000,  236.30000,    2.10000,    0.20000,    0.10000
1381372690.00000, 3517.70000,    2.00000,    5.60000,    5.40000,    0.40000,  377.60000,  236.20000,    2.10000,    0.10000,    0.10000
1381372691.00000, 3507.00000,    1.90000,    5.70000,    5.30000,    0.20000,  377.90000,  236.00000,    2.20000,    0.10000,    0.10000
1381372692.00000, 3516.00000,    1.90000,    5.50000,    5.20000,    0.20000,  378.10000,  236.00000,    2.10000,    0.10000,    0.10000
1381372693.00000, 3508.10000,    1.90000,    5.60000,    5.10000,    0.30000,  377.50000,  236.10000,    2.10000,    0.10000,    0.10000
1381372694.00000, 3516.90000,    1.90000,    5.50000,    5.30000,    0.30000,  378.40000,  236.30000,    2.10000,    0.10000,    0.10000
1381372695.00000, 3512.30000,    2.00000,    5.70000,    5.30000,    0.30000,  378.00000,  236.10000,    2.30000,    0.20000,    0.10000
1381372696.00000, 3514.90000,    2.00000,    5.80000,    5.20000,    0.20000,  377.80000,  236.10000,    2.20000,    0.20000,    0.10000
1381372697.00000, 3509.40000,    2.00000,    5.60000,    5.20000,    0.30000,  378.70000,  236.10000,    2.20000,    0.20000,    0.10000
1381372698.00000, 3511.70000,    1.90000,    5.60000,    5.20000,    0.30000,  377.80000,  236.10000,    2.20000,    0.10000,    0.10000
1381372699.00000, 3524.30000,    2.00000,    5.60000,    5.20000,    0.30000,  378.60000,  236.40000,    2.10000,    0.20000,    0.10000
1381372700.00000, 3533.80000,    2.00000,    5.50000,    5.30000,    0.30000,  378.80000,  236.40000,    2.10000,    0.20000,    0.10000
1381372701.00000, 3541.70000,    1.80000,    5.80000,    5.40000,    0.30000,  379.60000,  236.20000,    2.20000,    0.20000,    0.10000
1381372702.00000, 3533.20000,    2.00000,    5.60000,    5.20000,    0.50000,  379.00000,  236.20000,    2.10000,    0.10000,    0.10000
1381372703.00000, 3523.90000,    2.10000,    5.70000,    5.20000,    0.20000,  378.80000,  236.20000,    2.30000,    0.10000,    0.10000
1381372704.00000, 3515.80000,    2.00000,    5.70000,    5.20000,    0.50000,  378.90000,  236.40000,    2.20000,    0.10000,    0.10000
1381372705.00000, 3518.20000,    2.00000,    5.60000,    5.20000,    0.40000,  378.00000,  236.40000,    2.20000,    0.20000,    0.10000
1381372706.00000, 3527.60000,    2.00000,    5.70000,    5.30000,    0.30000,  378.30000,  236.00000,    2.30000,    0.10000,    0.10000
1381372707.00000, 3518.80000,    2.00000,    5.70000,    5.30000,    0.30000,  376.70000,  236.10000,    2.20000,    0.10000,    0.10000
1381372708.00000, 3528.10000,    2.00000,    5.60000,    5.30000,    0.30000,  378.40000,  236.00000,    2.20000,    0.10000,    0.10000
1381372709.00000, 3525.00000,    2.00000,    5.70000,    5.20000,    0.40000,  378.40000,  236.10000,    2.30000,    0.10000,    0.10000
1381372710.00000, 3519.40000,    1.90000,    5.70000,    5.20000,    0.40000,  378.70000,  236.20000,    2.30000,    0.20000,    0.10000
1381372711.00000, 3523.60000,    2.00000,    5.60000,    5.20000,    0.30000,  378.30000,  236.00000,    2.20000,    0.10000,    0.10000
1381372712.00000,13394.00000,    3.30000,    1.70000,    6.80000,    5.30000,  371.50000,  233.20000,    3.50000,    0.20000,    0.10000
1381372713.00000, 3854.70000,    1.80000,    6.00000,    5.50000,    0.10000,  377.60000,  236.30000,    2.30000,    0.10000,    0.10000
1381372714.00000, 3515.20000,    2.10000,    5.70000,    5.20000,    0.30000,  377.80000,  236.30000,    2.20000,    0.20000,    0.10000
1381372715.00000, 3520.40000,    1.90000,    5.70000,    5.30000,    0.20000,  377.90000,  236.00000,    2.30000,    0.10000,    0.10000
1381372716.00000, 3521.90000,    2.00000,    5.60000,    5.20000,    0.30000,  378.00000,  236.30000,    2.20000,    0.10000,    0.10000
1381372717.00000, 3513.60000,    2.00000,    5.70000,    5.30000,    0.30000,  377.90000,  236.20000,    2.30000,    0.10000,    0.10000
1381372718.00000, 3523.70000,    2.00000,    5.70000,    5.20000,    0.20000,  378.20000,  236.00000,    2.30000,    0.10000,    0.10000
1381372719.00000, 3521.70000,    2.00000,    5.70000,    5.30000,    0.30000,  377.90000,  236.30000,    2.20000,    0.10000,    0.10000
1381372720.00000, 3531.20000,    1.90000,    5.70000,    5.20000,    0.40000,  379.20000,  236.20000,    2.20000,    0.10000,    0.10000
1381372721.00000, 3532.10000,    2.10000,    5.70000,    5.20000,    0.30000,  379.20000,  235.80000,    2.30000,    0.10000,    0.10000
1381372722.00000, 3523.30000,    1.90000,    5.80000,    5.20000,    0.30000,  378.70000,  236.20000,    2.20000,    0.10000,    0.10000
1381372723.00000, 3526.90000,    2.00000,    5.70000,    5.20000,    0.30000,  377.90000,  236.10000,    2.20000,    0.10000,    0.10000
1381372724.00000, 3521.60000,    2.00000,    5.70000,    5.20000,    0.30000,  378.10000,  236.10000,    2.40000,    0.10000,    0.10000
1381372725.00000, 3521.30000,    1.90000,    5.60000,    5.20000,    0.30000,  377.30000,  236.30000,    2.20000,    0.10000,    0.10000
1381372726.00000, 3513.10000,    2.00000,    5.60000,    5.20000,    0.30000,  378.20000,  236.20000,    2.20000,    0.10000,    0.10000
1381372727.00000, 3517.50000,    2.00000,    5.70000,    5.10000,    0.40000,  379.00000,  236.40000,    2.20000,    0.10000,    0.10000
1381372728.00000, 3516.30000,    1.90000,    5.70000,    5.20000,    0.30000,  378.10000,  236.30000,    2.10000,    0.10000,    0.10000
1381372729.00000, 3526.10000,    2.00000,    5.60000,    5.20000,    0.20000,  377.20000,  236.10000,    2.30000,    0.10000,    0.10000
1381372730.00000, 3507.90000,    1.90000,    5.70000,    5.30000,    0.40000,  378.60000,  236.20000,    2.20000,    0.10000,    0.10000
1381372731.00000, 3514.20000,    2.00000,    5.80000,    5.20000,    0.30000,  379.00000,  236.20000,    2.30000,    0.10000,    0.10000
1381372732.00000, 3512.60000,    2.00000,    5.70000,    5.40000,    0.40000,  378.90000,  236.30000,    2.30000,    0.10000,    0.10000
1381372733.00000, 3518.40000,    2.00000,    5.60000,    5.30000,    0.40000,  378.30000,  236.40000,    2.30000,    0.10000,    0.10000
1381372734.00000, 3517.50000,    2.10000,    5.60000,    5.20000,    0.40000,  378.00000,  236.20000,    2.10000,    0.10000,    0.10000
1381372735.00000, 3510.00000,    2.00000,    5.00000,    5.20000,    0.20000,  378.20000,  236.20000,    2.10000,    0.10000,    0.10000
1381372736.00000, 3511.80000,    2.00000,    0.80000,    5.00000,    0.40000,  378.30000,  236.20000,    2.10000,    0.10000,    0.10000
1381372737.00000, 3513.70000,    2.00000,    0.70000,    5.30000,    0.40000,  378.20000,  236.30000,    2.10000,    0.10000,    0.10000
1381372738.00000, 3506.10000,    1.90000,    0.80000,    5.20000,    0.20000,  378.50000,  236.50000,    2.20000,    0.10000,    0.10000
1381372739.00000, 3511.90000,    1.90000,    0.80000,    5.20000,    0.40000,  378.80000,  236.30000,    2.30000,    0.10000,    0.10000
1381372740.00000, 3533.90000,    1.90000,    0.80000,    5.30000,    0.30000,  380.00000,  236.50000,    2.30000,    0.10000,    0.10000
1381372741.00000, 3508.40000,    2.00000,    0.70000,    5.20000,    0.30000,  378.80000,  236.20000,    2.20000,    0.10000,    0.10000
1381372742.00000, 3517.50000,    2.10000,    0.80000,    5.20000,    0.30000,  378.90000,  236.30000,    2.20000,    0.10000,    0.10000
1381372743.00000, 3507.60000,    2.00000,    0.80000,    5.30000,    0.30000,  378.70000,  236.40000,    2.30000,    0.10000,    0.10000
1381372744.00000, 3509.50000,    2.00000,    0.80000,    5.20000,    0.30000,  378.30000,  236.40000,    2.30000,    0.10000,    0.10000
1381372745.00000, 3505.50000,    1.90000,    0.50000,    5.30000,    0.30000,  377.70000,  236.40000,    2.10000,    0.20000,    0.10000
1381372746.00000, 3511.90000,    2.00000,    0.70000,    5.20000,    0.40000,  378.20000,  236.10000,    2.10000,    0.10000,    0.10000
1381372747.00000, 3517.60000,    1.90000,    0.80000,    5.10000,    0.30000,  379.00000,  236.10000,    2.10000,    0.10000,    0.10000
1381372748.00000, 3511.60000,    1.80000,    0.90000,    5.10000,    0.40000,  377.90000,  236.30000,    2.30000,    0.10000,    0.10000
1381372749.00000, 3516.00000,    2.00000,    0.80000,    5.20000,    0.30000,  378.20000,  236.30000,    2.20000,    0.10000,    0.10000
1381372750.00000, 3521.10000,    1.90000,    0.70000,    5.30000,    0.30000,  377.20000,  236.20000,    2.10000,    0.20000,    0.10000
1381372751.00000, 3518.20000,    1.90000,    0.80000,    5.30000,    0.30000,  378.40000,  236.00000,    2.20000,    0.10000,    0.10000
1381372752.00000, 3514.90000,    1.90000,    0.90000,    5.20000,    0.30000,  379.00000,  236.10000,    2.30000,    0.10000,    0.10000
1381372753.00000, 3514.10000,    1.90000,    0.80000,    5.20000,    0.20000,  378.40000,  236.10000,    2.10000,    0.10000,    0.10000
1381372754.00000, 3503.90000,    1.90000,    0.80000,    5.10000,    0.40000,  378.80000,  236.40000,    2.20000,    0.10000,    0.10000
1381372755.00000, 3520.00000,    1.80000,    0.70000,    5.10000,    0.30000,  378.30000,  236.20000,    2.20000,    0.10000,    0.10000
1381372756.00000, 3508.70000,    2.00000,    0.70000,    5.30000,    0.20000,  377.60000,  236.20000,    2.10000,    0.10000,    0.10000
1381372757.00000, 3518.30000,    1.90000,    0.60000,    5.10000,    0.30000,  378.40000,  236.20000,    2.10000,    0.20000,    0.10000
1381372758.00000, 3508.40000,    2.00000,    0.80000,    5.00000,    0.40000,  379.80000,  236.20000,    2.10000,    0.20000,    0.10000
1381372759.00000, 3513.60000,    1.90000,    0.90000,    5.30000,    0.40000,  379.60000,  236.50000,    2.30000,    0.10000,    0.20000
1381372760.00000, 3515.50000,    2.00000,    0.70000,    5.20000,    0.30000,  378.30000,  236.50000,    2.20000,    0.10000,    0.10000
1381372761.00000, 3520.80000,    1.90000,    0.80000,    5.20000,    0.30000,  378.50000,  236.40000,    2.20000,    0.10000,    0.10000
